90   1   90   0   4
90   2  179  90  57
90   3  267  90  57
90   4  354 179  79
90   5  440 180  79
90   6  525 180  79
90   7  609 180  79
90   8  692 268  79
90   9  774 269  79
90  10  855 270  79
90  11  935 270  79
90  12 1014 270  83
90  13 1092 270  83
90  14 1169 270  83
90  15 1245 270  83
90  16 1320 357  83
90  17 1394 358  90
90  18 1467 359  90
90  19 1539 359  90
90  20 1610 360  90
90  21 1680 360  90
90  22 1749 360  90
90  23 1817 360  90
90  24 1884 360  90
90  25 1950 360  90
90  26 2015 360  90
90  27 2079 360  90
90  28 2142 360  90
90  29 2204 360  90
90  30 2265 360  90
90  31 2325 360  90
90  32 2384 446  90
90  33 2442 447  90
90  34 2499 448  90
90  35 2555 448  90
90  36 2610 449  90
90  37 2664 449  90
90  38 2717 449  90
90  39 2769 449  90
90  40 2820 450  90
90  41 2870 450  90
90  42 2919 450  90
90  43 2967 450  90
90  44 3014 450  90
90  45 3060 450  90
90  46 3105 450  90
90  47 3149 450  90
90  48 3192 450  90
90  49 3234 450  90
90  50 3275 450  90
90  51 3315 450  90
90  52 3354 450  90
90  53 3392 450  90
90  54 3429 450  90
90  55 3465 450  90
90  56 3500 450  90
90  57 3534 450  90
90  58 3567 450  90
90  59 3599 450  90
90  60 3630 450  90
90  61 3660 450  90
90  62 3689 450  90
90  63 3717 450  90
90  64 3744 535  90
90  65 3770 536  90
90  66 3795 537  90
90  67 3819 537  90
90  68 3842 538  90
90  69 3864 538  90
90  70 3885 538  90
90  71 3905 538  90
90  72 3924 539  90
90  73 3942 539  90
90  74 3959 539  90
90  75 3975 539  90
90  76 3990 539  90
90  77 4004 539  90
90  78 4017 539  90
90  79 4029 539  90
90  80 4040 540  90
90  81 4050 540  90
90  82 4059 540  90
90  83 4067 540  90
90  84 4074 540  90
90  85 4080 540  90
90  86 4085 540  90
90  87 4089 540  90
90  88 4092 540  90
90  89 4094 540  90
90  90 4095 540  90
